customerID,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,ServiceID
3621-CEOVK,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,S13607
6906-ANDWJ,Yes,Fiber optic,No,No,No,No,No,No,S13608
2159-TURXX,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13609
1548-FEHVL,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,S13610
3795-CAWEX,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,S13611
6215-NQCPY,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,S13612
5647-URDKA,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13613
2229-DPMBI,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13614
9626-WEQRM,No phone service,DSL,Yes,No,No,No,No,No,S13615
2188-SXWVT,No,DSL,Yes,Yes,No,No,No,No,S13616
6258-PVZWJ,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,S13617
1094-BKOSX,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,S13618
6969-MVBAI,Yes,Fiber optic,No,No,Yes,No,Yes,No,S13619
2978-XXSOG,Yes,DSL,Yes,No,No,Yes,No,No,S13620
2342-CKIAO,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13621
6953-PBDIN,Yes,DSL,No,Yes,Yes,Yes,Yes,No,S13622
3898-BSJYF,Yes,DSL,Yes,No,Yes,Yes,No,Yes,S13623
3938-YFPXD,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,S13624
7696-AMHOD,No,DSL,No,Yes,Yes,No,Yes,Yes,S13625
2453-SAFNS,Yes,DSL,No,Yes,No,Yes,Yes,No,S13626
9558-IHEZX,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,S13627
9617-UDPEU,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13628
6340-DACFT,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13629
4955-VCWBI,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13630
6813-GZQCG,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13631
7426-GSWPO,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,S13632
3389-KTRXV,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13633
3118-UHVVQ,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13634
1031-IIDEO,No,Fiber optic,No,No,No,No,No,No,S13635
5832-XKAES,No,Fiber optic,No,No,No,No,No,No,S13636
3205-MXZRA,No,DSL,No,No,No,Yes,Yes,No,S13637
4701-AHWMW,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,S13638
8317-BVKSO,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13639
5702-KVQRD,No,DSL,Yes,No,Yes,Yes,Yes,Yes,S13640
0083-PIVIK,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,S13641
9210-IAHGH,No,DSL,No,No,No,Yes,Yes,Yes,S13642
6169-PGNCD,No,DSL,Yes,Yes,Yes,Yes,Yes,No,S13643
0023-XUOPT,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,S13644
4592-IWTJI,No phone service,DSL,Yes,No,No,No,No,No,S13645
4909-JOUPP,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,S13646
4657-FWVFY,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,S13647
2257-BOVXD,Yes,DSL,No,No,No,Yes,Yes,No,S13648
7729-JTEEC,No,DSL,No,No,No,No,No,No,S13649
7632-MNYOY,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,S13650
6518-LGAOV,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,S13651
7242-QZLXF,No phone service,DSL,No,No,No,No,No,No,S13652
4576-CSAJH,No,DSL,No,Yes,No,Yes,No,No,S13653
1000-AJSLD,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13654
9696-RMYBA,No,Fiber optic,No,No,No,No,Yes,No,S13655
8690-UPCZI,Yes,DSL,Yes,No,No,Yes,Yes,No,S13656
1062-LHZOD,No,Fiber optic,No,No,No,No,No,No,S13657
9770-LXDBK,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13658
4086-WITJG,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13659
8344-WFMFH,No,DSL,No,Yes,No,No,No,No,S13660
9600-NAXZN,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,S13661
8822-KNBHV,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,S13662
8404-FYDIB,Yes,Fiber optic,Yes,Yes,No,No,No,No,S13663
2791-SFVEW,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13664
6457-USBER,No,Fiber optic,No,No,No,No,No,Yes,S13665
6762-NSODU,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13666
4662-EKDPQ,Yes,DSL,No,No,No,No,No,Yes,S13667
9248-OJYKK,Yes,Fiber optic,No,No,No,No,No,No,S13668
9888-ZCUMM,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,S13669
3398-FSHON,Yes,Fiber optic,No,Yes,No,No,Yes,No,S13670
3319-DWOEP,No,Fiber optic,No,No,Yes,No,Yes,Yes,S13671
1074-WVEVG,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13672
9979-RGMZT,No,Fiber optic,No,Yes,No,No,Yes,Yes,S13673
6437-UDQJM,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,S13674
1226-IENZN,No,Fiber optic,No,No,No,No,No,Yes,S13675
2108-GLPQB,Yes,DSL,No,No,Yes,No,No,No,S13676
9259-PACGQ,Yes,DSL,Yes,Yes,No,Yes,No,No,S13677
4415-IJZTP,Yes,Fiber optic,No,No,No,No,No,No,S13678
1465-VINDH,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,S13679
5474-LAMUQ,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13680
3468-DRVQJ,Yes,DSL,Yes,Yes,No,No,Yes,No,S13681
1122-YJBCS,No,DSL,Yes,Yes,No,No,No,No,S13682
4990-ALDGW,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13683
4816-OKWNX,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,S13684
3315-IKYZQ,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,S13685
2810-FTLEM,No,DSL,Yes,No,No,No,No,No,S13686
4747-LCAQL,No,DSL,Yes,Yes,No,Yes,Yes,Yes,S13687
3411-WLRSQ,No,Fiber optic,No,Yes,No,No,No,No,S13688
0898-XCGTF,Yes,Fiber optic,No,No,No,No,Yes,Yes,S13689
8006-PYCSW,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13690
8249-THVEC,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13691
8722-PRFDV,No,DSL,Yes,No,Yes,No,Yes,Yes,S13692
2164-SOQXL,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13693
4020-KIUDI,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13694
5850-BDWCY,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13695
2038-YSEZE,Yes,DSL,Yes,Yes,No,Yes,No,No,S13696
0827-ITJPH,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13697
8799-OXZMD,No phone service,DSL,No,No,Yes,No,No,No,S13698
1925-TIBLE,Yes,Fiber optic,No,No,No,No,Yes,No,S13699
1705-GUHPV,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13700
4779-ZGICK,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13701
0048-PIHNL,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13702
0818-OCPZO,Yes,Fiber optic,No,Yes,No,No,No,No,S13703
3967-KXAPS,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,S13704
1447-GIQMR,No,Fiber optic,No,No,No,No,No,No,S13705
3704-IEAXF,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,S13706
6810-VCAEX,No phone service,DSL,Yes,Yes,No,Yes,No,No,S13707
0674-EYYZV,No,DSL,No,No,No,No,Yes,No,S13708
4480-MBMLB,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,S13709
1395-OFUWC,No phone service,DSL,No,Yes,No,No,No,No,S13710
0822-QGCXA,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,S13711
0872-NXJYS,No,Fiber optic,No,No,No,No,No,Yes,S13712
2832-KJCRD,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,S13713
3588-WSTTJ,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,S13714
4075-WKNIU,Yes,DSL,No,Yes,Yes,Yes,Yes,No,S13715
5090-EMGTC,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,S13716
2346-CZYIL,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13717
3798-EPWRR,No,DSL,No,No,No,No,No,No,S13718
6258-NGCNG,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13719
4186-ZBUEW,Yes,DSL,No,Yes,No,Yes,No,Yes,S13720
5274-XHAKY,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,S13721
1442-BQPVU,No phone service,DSL,No,Yes,No,No,No,No,S13722
3978-YNKDD,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13723
4940-KHCWD,No phone service,DSL,Yes,Yes,No,Yes,No,No,S13724
9412-ARGBX,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,S13725
1389-CXMLU,Yes,Fiber optic,No,No,Yes,No,Yes,No,S13726
9589-ABEPT,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,S13727
9388-ZEYVT,No phone service,DSL,No,No,Yes,Yes,No,Yes,S13728
0305-SQECB,No phone service,DSL,Yes,No,No,Yes,No,No,S13729
7605-SNLQG,No,DSL,No,No,Yes,No,No,No,S13730
4670-TABXH,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,S13731
5561-NWEVX,Yes,Fiber optic,No,No,Yes,No,No,No,S13732
0064-SUDOG,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13733
8561-NMTBD,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,S13734
5161-XEUVX,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,S13735
8292-FRFZQ,No phone service,DSL,Yes,Yes,No,Yes,No,No,S13736
8591-NXRCV,Yes,DSL,Yes,No,Yes,Yes,No,Yes,S13737
7895-VONWT,No phone service,DSL,No,No,Yes,No,Yes,Yes,S13738
4526-RMTLL,Yes,DSL,Yes,Yes,No,Yes,No,Yes,S13739
6253-GNHWH,Yes,DSL,Yes,Yes,Yes,Yes,No,No,S13740
4566-NECEV,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,S13741
8080-POTJR,Yes,DSL,Yes,No,Yes,No,Yes,Yes,S13742
6906-MPARY,No,Fiber optic,No,Yes,No,Yes,No,Yes,S13743
3662-FXJFO,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13744
8107-RZLNV,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,S13745
0516-OOHAR,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,S13746
2027-CWDNU,No,Fiber optic,No,No,No,Yes,No,Yes,S13747
2737-WFVYW,No phone service,DSL,No,No,No,No,Yes,Yes,S13748
9912-OMZDS,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,S13749
3733-ZEECP,No,DSL,No,No,No,Yes,No,No,S13750
7878-RTCZG,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13751
2452-MRMZF,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13752
2272-QAGFO,Yes,Fiber optic,No,No,No,No,No,No,S13753
7103-IPXPJ,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,S13754
4342-HFXWS,No,DSL,Yes,No,Yes,Yes,Yes,No,S13755
3545-CNWRG,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,S13756
1785-BPHTP,No,Fiber optic,No,No,Yes,No,Yes,No,S13757
4989-LIXVT,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,S13758
7315-WYOAW,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,S13759
1173-XZPYF,Yes,Fiber optic,No,No,Yes,No,Yes,No,S13760
9850-OWRHQ,Yes,Fiber optic,No,No,No,No,No,No,S13761
3768-NLUBH,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,S13762
8676-TRMJS,Yes,Fiber optic,No,No,No,No,No,No,S13763
2509-TFPJU,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13764
9530-GRMJG,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,S13765
6898-RBTLU,Yes,DSL,No,Yes,No,Yes,Yes,Yes,S13766
5481-NTDOH,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,S13767
2068-WWXQZ,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13768
7359-SSBJK,No,DSL,Yes,Yes,No,Yes,Yes,No,S13769
2061-VVFST,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13770
0685-MLYYM,No,Fiber optic,No,No,No,No,No,No,S13771
0749-IRGQE,No phone service,DSL,No,No,No,No,Yes,Yes,S13772
2380-DAMQP,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,S13773
2256-YLYLP,No,DSL,No,No,Yes,Yes,Yes,Yes,S13774
1272-ILHFG,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13775
0164-XAIRP,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13776
5666-CYCYZ,Yes,Fiber optic,No,No,No,Yes,No,Yes,S13777
4011-ARPHK,No,DSL,Yes,No,No,No,No,No,S13778
8182-PNAGI,No,DSL,No,No,No,Yes,No,No,S13779
6365-HITVU,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,S13780
7558-IMLMT,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13781
9488-FYQAU,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,S13782
3590-TCXTB,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13783
6994-KERXL,No,DSL,No,No,No,No,No,Yes,S13784
7957-RYHQD,No,Fiber optic,Yes,Yes,No,No,No,No,S13785
2180-DXNEG,No,Fiber optic,No,No,Yes,No,Yes,Yes,S13786
1960-UOTYM,No,DSL,Yes,Yes,Yes,No,Yes,Yes,S13787
2740-JFBOK,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13788
6500-JVEGC,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,S13789
5515-AKOAJ,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,S13790
8976-OQHGT,No,DSL,No,Yes,No,Yes,No,No,S13791
5245-VDBUR,No phone service,DSL,Yes,No,Yes,No,No,No,S13792
6230-BSUXY,No,Fiber optic,No,No,Yes,No,No,Yes,S13793
8469-SNFFH,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,S13794
2144-ESWKO,No phone service,DSL,Yes,No,Yes,No,No,No,S13795
1241-FPMOF,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13796
9928-BZVLZ,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,S13797
4114-QMKVN,Yes,DSL,Yes,Yes,No,No,No,Yes,S13798
2775-SEFEE,Yes,DSL,Yes,Yes,No,Yes,No,No,S13799
9003-CPATH,Yes,Fiber optic,No,No,Yes,No,No,No,S13800
1754-GKYPY,No,Fiber optic,No,No,No,No,Yes,Yes,S13801
5294-CDGWY,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,S13802
7956-XQWGU,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13803
1591-MQJTP,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,S13804
5295-PCJOO,No,DSL,Yes,No,No,No,No,No,S13805
2369-FEVNO,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13806
9863-JZAIC,No,DSL,No,No,No,No,Yes,No,S13807
7471-MQPOS,Yes,DSL,No,Yes,Yes,Yes,No,Yes,S13808
7660-HDPJV,No,Fiber optic,No,No,No,No,No,No,S13809
5115-SQAAU,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13810
9845-QOMAD,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13811
7672-VFMXZ,No,DSL,Yes,No,No,Yes,No,No,S13812
9739-JLPQJ,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,S13813
9916-AYHTC,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13814
3855-ONCAR,No,Fiber optic,No,No,No,No,Yes,No,S13815
1488-SYSFC,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13816
7931-PXHFC,No,DSL,No,No,Yes,Yes,No,Yes,S13817
3990-QYKBE,Yes,Fiber optic,No,No,No,No,Yes,Yes,S13818
0970-QXPXW,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13819
3259-KNMRR,Yes,DSL,No,Yes,Yes,No,Yes,Yes,S13820
6120-RJKLU,No,DSL,Yes,No,Yes,Yes,Yes,Yes,S13821
9572-WUKSB,No phone service,DSL,No,No,No,Yes,No,No,S13822
5893-KCLGT,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13823
0076-LVEPS,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,S13824
3640-JQGJG,No,DSL,No,No,No,No,No,No,S13825
4919-MOAVT,No,Fiber optic,No,No,No,No,No,No,S13826
1596-OQSPS,No,DSL,No,Yes,No,No,No,No,S13827
9867-XOBQA,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,S13828
9546-KDTRB,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13829
3090-HAWSU,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,S13830
9820-RMCQV,No,DSL,Yes,No,No,No,No,No,S13831
3174-RKMOW,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,S13832
1760-CAZHT,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13833
7839-QRKXN,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13834
8441-SHIPE,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13835
5204-QZXPU,No phone service,DSL,No,No,Yes,No,Yes,No,S13836
4597-ELFTS,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13837
1320-GVNHT,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,S13838
1047-RNXZV,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13839
3541-ZNUHK,Yes,Fiber optic,Yes,Yes,No,No,No,No,S13840
8450-JOVAH,Yes,DSL,Yes,No,No,No,No,No,S13841
8725-JEDFD,No,Fiber optic,No,No,No,No,No,No,S13842
7562-UXTPG,No,Fiber optic,No,No,No,No,No,No,S13843
8071-SBTRN,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,S13844
1113-IUJYX,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,S13845
6668-CNMFP,Yes,Fiber optic,No,No,No,Yes,No,Yes,S13846
5626-MGTUK,Yes,Fiber optic,Yes,No,No,No,Yes,No,S13847
5681-LLOEI,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,S13848
8212-DJRCH,No,Fiber optic,Yes,No,Yes,No,No,Yes,S13849
4323-OHFOW,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,S13850
4933-BSAIP,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13851
2030-BTZRO,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13852
1116-DXXDF,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,S13853
9274-CNFMO,Yes,Fiber optic,No,No,No,No,No,No,S13854
7758-XKCBS,No phone service,DSL,No,No,No,Yes,No,No,S13855
8992-JQYUN,No phone service,DSL,No,No,Yes,No,Yes,Yes,S13856
6563-VNPMN,No,Fiber optic,Yes,Yes,No,Yes,No,No,S13857
0617-AQNWT,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,S13858
2267-WTPYD,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,S13859
0270-THENM,Yes,DSL,Yes,Yes,Yes,Yes,No,No,S13860
2446-PLQVO,No,Fiber optic,No,No,No,No,No,No,S13861
4707-MAXGU,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13862
2710-WYVXG,No,DSL,Yes,Yes,No,Yes,No,Yes,S13863
3005-NFMTA,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,S13864
6300-BWMJX,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,S13865
8784-CGILN,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,S13866
5389-FFVKB,No,Fiber optic,No,No,No,No,No,Yes,S13867
7009-LGECI,No,DSL,Yes,No,No,No,No,No,S13868
8444-WRIDW,Yes,Fiber optic,No,Yes,No,No,No,No,S13869
5022-KVDQT,Yes,Fiber optic,No,No,Yes,No,No,No,S13870
7976-CICYS,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13871
1036-GUDCL,No,DSL,Yes,Yes,No,Yes,Yes,Yes,S13872
2005-DWQZJ,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13873
8148-WOCMK,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13874
7815-PDTHL,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13875
9451-LPGOO,Yes,Fiber optic,No,No,No,No,No,Yes,S13876
9173-IVZVP,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S13877
9129-UXERG,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,S13878
3635-JBPSG,No phone service,DSL,No,Yes,No,No,No,Yes,S13879
7964-ZRKKG,Yes,Fiber optic,No,Yes,No,No,Yes,No,S13880
