customerID,ContractType,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,BillingID
1095-JUDTC,Month-to-month,Yes,95.05,4504.55,Yes,B13176
3896-RCYYE,Month-to-month,Yes,53.4,3579.15,No,B13177
9638-JIQYA,Month-to-month,Yes,24.9,49.7,No,B13178
3258-SANFR,Month-to-month,No,44.7,276.5,No,B13179
3726-TBHQT,Two year,Yes,114.0,8175.9,No,B13180
3190-ITQXP,Two year,No,20.25,890.35,No,B13181
0870-VEMYL,Month-to-month,No,53.85,259.8,Yes,B13182
4833-QTJNO,Month-to-month,No,83.85,5588.8,No,B13183
3039-MJSLN,Month-to-month,No,20.2,50.6,No,B13184
0178-CIIKR,Month-to-month,No,19.95,58,No,B13185
5385-SUIRI,Month-to-month,Yes,104.2,5568.35,Yes,B13186
3982-XWFZQ,Month-to-month,Yes,50.25,2203.65,Yes,B13187
5774-QPLTF,One year,Yes,20.35,938.95,No,B13188
2322-VCZHZ,Month-to-month,Yes,90.0,2024.1,No,B13189
5010-IPEAQ,Two year,No,54.2,3623.95,No,B13190
4009-ALQFH,Month-to-month,Yes,99.5,2369.05,Yes,B13191
6383-ZTSIW,One year,No,99.1,3877.95,No,B13192
8990-YOZLV,Two year,Yes,66.9,4577.9,No,B13193
3069-SSVSN,One year,No,25.85,25.85,No,B13194
5222-IMUKT,Month-to-month,No,91.05,2871.5,No,B13195
3627-FCRDW,Month-to-month,No,71.0,672.55,Yes,B13196
7562-GSUHK,Month-to-month,Yes,93.2,1573.7,Yes,B13197
6685-XSHHU,Two year,Yes,20.95,1270.55,No,B13198
8901-UPRHR,Two year,Yes,109.2,7711.45,No,B13199
4903-UYAVB,Month-to-month,No,19.35,126.05,Yes,B13200
0118-JPNOY,Month-to-month,Yes,85.8,2193.65,No,B13201
6776-TLWOI,Month-to-month,No,19.85,64.55,Yes,B13202
3845-FXCYS,Month-to-month,Yes,19.65,31.2,No,B13203
5857-XRECV,One year,No,20.5,38.25,No,B13204
0725-CXOTM,One year,Yes,89.65,3348.1,No,B13205
4343-EJVQB,Month-to-month,No,74.35,533.6,No,B13206
9000-PLFUZ,Two year,Yes,49.45,2907.55,No,B13207
3427-GGZZI,Month-to-month,Yes,89.1,1620.8,No,B13208
7779-ORAEL,Two year,No,75.15,3480.35,No,B13209
0644-OQMDK,Month-to-month,Yes,70.65,293.85,No,B13210
4077-CROMM,Month-to-month,Yes,104.2,3243.45,Yes,B13211
3154-CFSZG,Month-to-month,No,90.05,4137.2,No,B13212
2868-MZAGQ,Month-to-month,Yes,79.25,79.25,Yes,B13213
4847-QNOKA,Month-to-month,Yes,44.9,44.9,Yes,B13214
2220-IAHLS,Month-to-month,No,19.4,19.4,No,B13215
1658-XUHBX,Month-to-month,Yes,88.75,5348.65,No,B13216
6379-RXJRQ,Month-to-month,Yes,70.1,659.65,Yes,B13217
2378-HTWFW,Month-to-month,No,91.0,3180.5,No,B13218
8650-RHRKE,Month-to-month,Yes,29.65,118.5,Yes,B13219
4377-VDHYI,One year,Yes,90.8,3023.85,No,B13220
0475-RIJEP,Month-to-month,Yes,77.85,3365.85,Yes,B13221
1260-TTRXI,Month-to-month,No,54.3,195.3,Yes,B13222
3719-TDVQB,Two year,Yes,18.95,1031.1,No,B13223
6328-ZPBGN,Month-to-month,Yes,95.15,997.65,Yes,B13224
0201-MIBOL,Two year,Yes,102.4,6471.85,No,B13225
4937-QPZPO,One year,Yes,99.9,6241.35,No,B13226
2925-VDZHY,Two year,No,88.7,6501.35,No,B13227
6981-TDRFT,One year,Yes,54.3,2317.1,No,B13228
3413-CSSTH,Month-to-month,Yes,55.7,2237.55,No,B13229
8033-VCZGH,One year,Yes,103.95,5231.3,No,B13230
4789-KWMXN,One year,Yes,110.85,5275.8,Yes,B13231
0224-NIJLP,Two year,No,20.15,165.5,No,B13232
7542-CYDDM,Month-to-month,No,20.05,358.5,No,B13233
4718-WXBGI,Two year,Yes,91.95,6614.9,No,B13234
2867-UIMSS,Month-to-month,No,80.5,80.5,Yes,B13235
8495-PRWFH,Month-to-month,No,55.65,2421.75,No,B13236
0439-IFYUN,Month-to-month,Yes,74.7,1294.6,No,B13237
5716-LIBJC,One year,Yes,104.15,1299.1,No,B13238
2868-LLSKM,One year,Yes,83.65,5733.4,No,B13239
8111-RKSPX,Month-to-month,Yes,72.2,305.55,Yes,B13240
2988-QRAJY,Two year,Yes,110.05,7430.75,No,B13241
1585-MQSSU,Month-to-month,No,51.5,900.5,Yes,B13242
0071-NDAFP,Two year,No,25.5,630.6,No,B13243
2856-NNASM,Month-to-month,Yes,89.55,3856.75,Yes,B13244
7328-ZJAJO,Two year,No,19.5,1222.65,No,B13245
6458-CYIDZ,Month-to-month,No,80.7,374.8,No,B13246
8559-CIZFV,One year,No,77.5,1625,Yes,B13247
1090-PYKCI,One year,Yes,105.1,7234.8,No,B13248
3058-WQDRE,Month-to-month,Yes,25.15,331.85,No,B13249
7547-EKNFS,Month-to-month,Yes,95.25,3959.35,Yes,B13250
2279-AXJJK,Month-to-month,Yes,95.65,5088.4,No,B13251
6769-DYBQN,Month-to-month,No,85.0,3969.4,Yes,B13252
0909-SELIE,Two year,Yes,80.8,4860.85,No,B13253
3417-TSCIC,One year,Yes,24.85,788.05,No,B13254
1042-HFUCW,One year,Yes,54.75,1266.35,No,B13255
4439-JMPMT,Month-to-month,Yes,85.75,470.95,Yes,B13256
6537-OTKMY,One year,No,50.75,688.2,No,B13257
8999-EXMNO,Two year,No,20.15,387.7,No,B13258
6725-TPKJO,Two year,No,20.05,845.25,No,B13259
2446-BEGGB,Month-to-month,Yes,98.25,560.6,Yes,B13260
7162-WPHPM,Two year,No,71.6,4230.25,No,B13261
1599-MMYRQ,One year,Yes,81.45,4983.05,No,B13262
8821-KVZKQ,One year,Yes,58.4,4113.15,No,B13263
1496-GGSUK,Month-to-month,Yes,25.7,25.7,Yes,B13264
6434-TTGJP,Two year,No,53.7,521,No,B13265
0042-JVWOJ,One year,Yes,19.6,471.85,No,B13266
0130-SXOUN,Month-to-month,No,89.4,5976.9,No,B13267
2575-GFSOE,Month-to-month,Yes,69.0,506.9,Yes,B13268
2330-PQGDQ,One year,No,84.2,4299.75,No,B13269
1452-UZOSF,Two year,Yes,106.1,7548.6,No,B13270
2097-YVPKN,Two year,No,25.75,1654.75,No,B13271
2842-JTCCU,Month-to-month,No,46.05,80.35,Yes,B13272
8597-CTXVJ,One year,No,64.95,4551.5,No,B13273
6631-HMANX,Two year,Yes,85.45,6227.5,No,B13274
9962-BFPDU,Month-to-month,No,20.05,20.05,No,B13275
3296-SILRA,Month-to-month,Yes,76.4,76.4,Yes,B13276
9681-OXGVC,Month-to-month,Yes,100.5,514,Yes,B13277
6394-HHHZM,Month-to-month,No,20.7,57.5,No,B13278
5995-LFTLE,Two year,Yes,25.3,1474.35,No,B13279
5180-UCIIQ,Month-to-month,No,40.05,880.2,Yes,B13280
1932-UEDCX,Month-to-month,Yes,100.6,3270.25,No,B13281
7153-OANIO,Month-to-month,No,69.95,69.95,Yes,B13282
5188-HGMLP,Month-to-month,No,74.0,3919.15,No,B13283
0665-XHDJU,Two year,Yes,99.4,7285.7,No,B13284
6521-YYTYI,Month-to-month,Yes,93.3,93.3,Yes,B13285
8878-HMWBV,Month-to-month,Yes,49.15,169.05,Yes,B13286
8265-HKSOW,Two year,No,107.45,7658.3,No,B13287
3544-FBCAS,Two year,Yes,83.6,5959.3,No,B13288
5331-RGMTT,Month-to-month,Yes,99.05,5295.7,No,B13289
4759-PXTAN,One year,Yes,80.1,4693.2,No,B13290
7054-DMVAS,Two year,Yes,65.3,3512.9,No,B13291
3428-MMGUB,Two year,Yes,89.55,5231.2,No,B13292
6549-BTYPG,Two year,No,60.8,3603.45,No,B13293
7823-JSOAG,Month-to-month,No,74.5,217.45,No,B13294
3705-RHRFR,Two year,No,99.15,6875.35,No,B13295
9374-YOLBJ,Month-to-month,No,19.25,19.25,No,B13296
9074-KGVOX,Month-to-month,Yes,39.45,2021.35,No,B13297
6128-DAFVY,Month-to-month,Yes,44.85,2564.95,No,B13298
9933-QRGTX,Two year,Yes,97.2,5611.75,No,B13299
4476-OSWTN,One year,Yes,110.55,7610.1,No,B13300
3751-KTZEL,Month-to-month,No,35.05,35.05,Yes,B13301
1977-STDKI,Month-to-month,Yes,73.0,73,Yes,B13302
5066-GFJMM,Month-to-month,Yes,19.9,45.75,No,B13303
2661-GKBTK,Two year,No,76.95,4543.95,No,B13304
0458-HEUZG,Two year,No,35.4,450.4,No,B13305
7268-WNTCP,Two year,No,20.45,1297.35,No,B13306
0824-VWDPO,One year,No,96.75,4442.75,No,B13307
8409-WQJUX,One year,No,54.2,1423.15,No,B13308
2578-JQPHZ,Two year,No,100.1,4378.35,No,B13309
3278-FSIXX,Month-to-month,Yes,45.25,74.2,No,B13310
5813-UECBU,Month-to-month,Yes,83.85,2716.3,Yes,B13311
0328-GRPMV,Month-to-month,Yes,70.1,70.1,Yes,B13312
9746-UGFAC,One year,No,20.85,450.65,No,B13313
2946-KIQSP,Month-to-month,Yes,33.45,1175.85,No,B13314
0625-AFOHS,Two year,No,20.2,558.8,No,B13315
6726-WEXXK,One year,Yes,85.9,2220.1,No,B13316
4636-OLWOE,One year,Yes,61.0,3283.05,No,B13317
4342-HENTK,Month-to-month,Yes,70.65,142.35,Yes,B13318
4685-ERGHK,One year,Yes,86.9,4939.25,No,B13319
0885-HMGPY,Two year,No,69.4,4237.5,No,B13320
5003-OKNNK,One year,No,20.35,335.95,No,B13321
4195-SMMNX,Month-to-month,No,20.35,33.2,Yes,B13322
7208-PSIHR,Two year,Yes,104.3,7188.5,No,B13323
4012-ZTHBR,Month-to-month,Yes,44.95,926.25,No,B13324
0489-WMEMG,One year,Yes,49.45,1119.35,No,B13325
7435-ZNUYY,One year,No,20.6,116.6,No,B13326
1354-YZFNB,Two year,No,19.55,68.8,No,B13327
6956-SMUCM,Month-to-month,Yes,99.0,287.4,Yes,B13328
2985-FMWYF,Month-to-month,Yes,93.5,2341.55,No,B13329
2812-ENYMO,One year,No,54.55,1362.85,No,B13330
2717-HVIZY,Month-to-month,No,20.05,163.6,No,B13331
3223-WZWJM,Month-to-month,Yes,83.95,2254.2,Yes,B13332
3422-GALYP,Month-to-month,Yes,79.45,145.15,No,B13333
9053-JZFKV,Two year,No,116.2,7752.3,Yes,B13334
2530-ENDWQ,Two year,Yes,93.7,6585.35,Yes,B13335
2890-WFBHU,One year,No,79.85,4786.1,No,B13336
0327-WFZSY,One year,No,100.0,3835.55,No,B13337
7977-HXJKU,Two year,No,19.6,397,No,B13338
6615-ZGEDR,Month-to-month,No,19.7,19.7,Yes,B13339
7033-CLAMM,Two year,No,20.2,1027.25,No,B13340
4023-RTIQM,One year,Yes,50.4,1580.1,No,B13341
0864-FVJNJ,One year,No,113.35,7222.75,No,B13342
7356-IWLFW,Month-to-month,Yes,80.0,3769.7,No,B13343
9541-PWTWO,Two year,Yes,80.95,4233.95,No,B13344
3967-VQOGC,Two year,Yes,24.9,1680.25,No,B13345
7872-RDDLZ,Month-to-month,No,54.9,3725.5,No,B13346
9250-WYPLL,Month-to-month,No,75.55,413.65,Yes,B13347
6308-CQRBU,Two year,No,109.25,7707.7,No,B13348
2754-XBHTB,Month-to-month,Yes,77.65,714.15,Yes,B13349
1597-LHYNC,Month-to-month,Yes,95.0,2497.2,Yes,B13350
0186-CAERR,One year,Yes,116.3,8309.55,No,B13351
3043-SUDUA,Month-to-month,No,19.9,601.55,No,B13352
5442-BHQNG,Month-to-month,No,70.35,139.25,No,B13353
2169-RRLFW,Two year,No,25.6,1888.25,No,B13354
5872-OEQNH,One year,Yes,44.45,2773.9,No,B13355
3162-KKZXO,One year,Yes,100.15,5409.75,No,B13356
7055-VKGDA,One year,Yes,105.4,5643.4,Yes,B13357
0754-UKWQP,Month-to-month,Yes,95.85,197.7,Yes,B13358
8873-GLDMH,Month-to-month,Yes,73.85,401.3,No,B13359
5696-JVVQY,Two year,Yes,70.1,3238.4,No,B13360
8946-BFWSG,Two year,No,25.25,1573.05,No,B13361
7493-TPUWZ,Month-to-month,Yes,79.15,79.15,Yes,B13362
0547-HURJB,Month-to-month,No,21.05,235.8,No,B13363
8904-OPDCK,Month-to-month,Yes,24.95,1364.75,No,B13364
8845-LWKGE,One year,Yes,64.5,1985.15,No,B13365
1577-HKTFG,Month-to-month,No,19.65,655.85,Yes,B13366
8752-STIVR,Month-to-month,Yes,79.0,303.15,Yes,B13367
0691-NIKRI,One year,Yes,105.95,4335.2,No,B13368
5022-JNQEQ,Month-to-month,Yes,75.85,647.5,No,B13369
4558-FANTW,Month-to-month,No,91.85,1574.45,Yes,B13370
3249-VHRIP,Two year,Yes,43.6,2748.7,No,B13371
3736-BLEPA,One year,Yes,91.25,2483.65,No,B13372
4701-LKOZD,Two year,No,89.75,6367.2,No,B13373
6603-QWSPR,Two year,Yes,104.4,4904.2,No,B13374
9921-QFQUL,Month-to-month,No,90.15,2044.95,No,B13375
1929-ZCBHE,One year,No,40.3,1794.8,No,B13376
4378-MYPGO,Two year,Yes,105.25,7173.15,No,B13377
8651-ENBZX,One year,Yes,106.0,6441.4,Yes,B13378
4129-LYCOI,Two year,Yes,104.0,7039.05,No,B13379
7798-JVXYM,Month-to-month,Yes,69.65,921.4,No,B13380
8647-SDTWQ,Month-to-month,Yes,74.3,4018.35,No,B13381
2696-ECXKC,One year,No,100.9,5448.6,No,B13382
2081-KJSQF,Month-to-month,Yes,20.25,20.25,No,B13383
7623-TRNQN,Month-to-month,Yes,49.9,49.9,Yes,B13384
3323-CPBWR,Month-to-month,Yes,96.9,2085.45,No,B13385
9330-IJWIO,Month-to-month,Yes,100.35,1358.85,Yes,B13386
3384-CTMSF,Month-to-month,Yes,104.1,5135.15,No,B13387
0902-RFHOF,One year,No,20.1,730.1,No,B13388
9286-DOJGF,Month-to-month,Yes,74.95,2869.85,Yes,B13389
6048-QBXKL,Month-to-month,Yes,56.55,118.25,No,B13390
9661-MHUMO,Month-to-month,Yes,49.25,49.25,Yes,B13391
7718-RXDGG,Month-to-month,Yes,68.6,1108.6,No,B13392
1025-FALIX,Month-to-month,Yes,69.05,1815.65,No,B13393
3451-VAWLI,Two year,No,19.7,730.4,No,B13394
3407-QGWLG,Month-to-month,Yes,20.05,75.45,No,B13395
1842-EZJMK,Month-to-month,No,103.7,5071.05,Yes,B13396
2347-WKKAE,Month-to-month,Yes,94.4,4014.6,No,B13397
8735-DCXNF,Month-to-month,Yes,54.95,568.85,No,B13398
3214-IYUUQ,One year,No,93.7,5860.7,No,B13399
1936-UAFEH,Two year,No,110.25,7279.35,No,B13400
3587-PMCOY,One year,Yes,98.9,1064.95,No,B13401
8079-XRJRS,One year,No,89.75,5769.6,Yes,B13402
1027-LKKQQ,Two year,Yes,80.45,5886.85,No,B13403
7148-XZPHA,Month-to-month,No,79.4,4238.45,No,B13404
8073-IJDCM,Month-to-month,Yes,20.3,20.3,Yes,B13405
5309-TAIKL,Month-to-month,No,62.8,418.3,No,B13406
6856-RAURS,Month-to-month,Yes,74.9,136.05,No,B13407
8778-LMWTJ,Month-to-month,Yes,74.85,708.2,No,B13408
9717-IOAAF,Two year,Yes,25.85,788.55,No,B13409
8884-ADFVN,Month-to-month,Yes,101.95,700.85,Yes,B13410
2845-KDHVX,Two year,Yes,68.3,4378.8,No,B13411
0848-SOMKO,Two year,No,48.4,3442.8,No,B13412
2720-WGKHP,Month-to-month,Yes,94.0,181.7,Yes,B13413
6734-FQAJX,Two year,Yes,105.05,7171.7,No,B13414
2869-ADAWR,Month-to-month,Yes,89.3,4016.85,Yes,B13415
1535-VTJOQ,Two year,No,25.15,553,No,B13416
6368-TZZDT,Two year,No,19.5,96.85,No,B13417
0943-ZQPXH,Month-to-month,Yes,92.95,4122.9,No,B13418
1293-BSEUN,Two year,Yes,20.7,1482.3,No,B13419
9894-EZEWG,Month-to-month,Yes,74.3,74.3,Yes,B13420
1302-TPUBN,Two year,No,19.35,1240.8,No,B13421
7851-FLGGQ,Month-to-month,Yes,44.65,44.65,Yes,B13422
0637-UBJRP,Month-to-month,No,84.05,1095.3,Yes,B13423
0940-OUQEC,Month-to-month,Yes,80.7,788.8,Yes,B13424
2378-VTKDH,Month-to-month,Yes,104.35,6578.55,No,B13425
0927-CNGRH,Month-to-month,No,19.55,19.55,No,B13426
8608-OZTLB,One year,No,74.05,2802.3,No,B13427
2335-GSODA,Two year,No,40.1,857.75,No,B13428
1952-DVVSW,One year,No,20.1,184.4,No,B13429
0702-PGIBZ,Month-to-month,Yes,101.7,364.55,Yes,B13430
6656-GULJQ,Two year,Yes,83.55,6093.3,No,B13431
9853-JFZDU,Month-to-month,No,56.85,1861.1,No,B13432
1963-VAUKV,Month-to-month,No,20.4,20.4,Yes,B13433
3777-XROBG,Two year,No,19.55,1079.65,No,B13434
6994-FGRHH,One year,Yes,106.15,7475.1,No,B13435
4000-VGMQP,One year,No,78.95,2862.55,No,B13436
3999-WRNGR,Month-to-month,Yes,49.75,3069.45,No,B13437
3466-RITXD,Month-to-month,Yes,92.4,2349.8,No,B13438
2680-XKKNJ,One year,No,58.2,469.25,No,B13439
3058-HJCUY,One year,Yes,102.6,4213.35,Yes,B13440
2974-GGUXS,Month-to-month,Yes,91.95,3301.05,No,B13441
7994-XIRTR,One year,No,65.25,3529.95,No,B13442
3259-FDWOY,Two year,Yes,106.0,7723.7,Yes,B13443
2101-RANCD,Month-to-month,Yes,73.1,4144.9,No,B13444
7921-BEPCI,Two year,No,59.75,4265,No,B13445
0807-ZABDG,Month-to-month,Yes,55.1,154.65,Yes,B13446
8510-TMWYB,Two year,Yes,59.8,3246.45,No,B13447
3258-ZKPAI,Two year,Yes,116.6,8337.45,No,B13448
1428-IEDPR,Two year,Yes,109.3,5731.4,No,B13449
5298-GSTLM,One year,Yes,101.4,6176.6,No,B13450
4450-YOOHP,Month-to-month,Yes,50.65,1905.4,No,B13451
6728-CZFEI,One year,No,56.15,931.9,No,B13452
5748-RNCJT,Two year,Yes,106.5,7348.8,Yes,B13453
3653-NCRDJ,One year,Yes,19.2,776.25,No,B13454
6121-TNHBO,One year,No,83.0,5243.05,No,B13455
5119-NZPTV,Month-to-month,No,70.1,141.65,No,B13456
6519-ZHPXP,Two year,Yes,108.3,7679.65,No,B13457
7739-LAXOG,Month-to-month,Yes,91.05,2954.5,Yes,B13458
3472-QPRCH,Two year,No,25.25,1006.9,No,B13459
8224-UAXBZ,One year,Yes,45.35,2540.1,No,B13460
9610-WCESF,Two year,No,43.9,3097.2,No,B13461
9776-CLUJA,Month-to-month,Yes,77.5,3807.35,Yes,B13462
2486-WYVVE,One year,Yes,79.3,2484,No,B13463
3865-ZYKAD,Month-to-month,Yes,84.9,5785.65,No,B13464
1422-DGUBX,One year,Yes,79.25,2619.15,No,B13465
2999-AANRQ,Two year,No,71.05,1524.85,No,B13466
8668-KNZTI,One year,No,53.75,2790.65,No,B13467
0480-KYJVA,Two year,No,24.25,1784.5,No,B13468
6034-ZRYCV,Two year,Yes,54.2,3937.45,Yes,B13469
9746-YKGXB,One year,No,44.25,2276.1,No,B13470
3926-YZVVX,One year,No,50.05,2029.05,No,B13471
6000-UKLWI,Two year,No,20.15,802.35,No,B13472
2079-FBMZK,Month-to-month,Yes,69.25,418.4,Yes,B13473
6332-FBZRI,One year,Yes,69.35,4653.25,No,B13474
2096-XOTMO,Month-to-month,No,19.35,275.9,No,B13475
3266-FTKHB,Two year,No,19.15,343.45,No,B13476
8221-EQDGL,Month-to-month,No,61.0,2130.45,No,B13477
2346-LOCWC,Two year,No,20.5,1191.4,No,B13478
6608-QQLVK,Month-to-month,Yes,50.5,50.5,Yes,B13479
0298-XACET,Two year,No,50.2,2554,No,B13480
7560-QJAVJ,Two year,No,79.6,5589.45,No,B13481
2995-YWTCD,Two year,Yes,24.9,467.7,No,B13482
3551-HUAZH,Month-to-month,Yes,74.4,74.4,Yes,B13483
9137-UIYPG,Month-to-month,Yes,106.9,3756.45,No,B13484
2809-ZMYOQ,Month-to-month,Yes,101.35,3334.9,No,B13485
5084-OOVCJ,Month-to-month,Yes,55.35,920.5,No,B13486
0254-WWRKD,One year,No,50.55,3431.75,No,B13487
7727-SHVZV,Month-to-month,No,19.5,150.35,No,B13488
6302-JGYRJ,One year,Yes,79.45,2587.7,Yes,B13489
5339-PXDVH,Month-to-month,No,90.65,367.95,No,B13490
2205-LPVGL,One year,Yes,89.85,5125.75,No,B13491
8782-NUUOL,One year,No,79.0,4801.1,No,B13492
3685-YLCMQ,One year,Yes,104.65,6219.6,Yes,B13493
7601-WFVZV,Month-to-month,No,19.55,19.55,No,B13494
4609-KNNWG,Two year,No,19.9,550.1,No,B13495
4868-AADLV,One year,Yes,116.25,7862.25,No,B13496
9529-OFXHY,Month-to-month,Yes,87.75,1242.2,No,B13497
8634-MPHTR,Month-to-month,Yes,100.05,4871.05,Yes,B13498
2669-QVCRG,Month-to-month,Yes,81.3,3190.65,No,B13499
2478-EEWWM,Month-to-month,Yes,44.3,2666.75,No,B13500
9174-IHETN,Two year,No,70.35,3533.6,No,B13501
2233-TXSIU,One year,No,44.45,792.15,No,B13502
9644-UMGQA,Month-to-month,Yes,49.15,295.65,No,B13503
3256-EZDBI,Month-to-month,Yes,29.45,1459.35,No,B13504
8761-NSOBC,Month-to-month,No,100.55,4398.15,Yes,B13505
0419-YAAPX,Month-to-month,Yes,85.3,4297.95,No,B13506
8413-VONUO,Month-to-month,No,95.65,167.3,Yes,B13507
0872-CASZJ,One year,Yes,69.1,4096.9,No,B13508
4726-DLWQN,Month-to-month,Yes,70.35,3454.6,No,B13509
8164-OCKUJ,Two year,No,20.6,1286,No,B13510
3094-JOJAI,Month-to-month,No,74.15,1387,No,B13511
9494-MRNYX,Month-to-month,No,75.05,786.3,No,B13512
2599-CZABP,One year,No,44.6,641.25,No,B13513
7945-PRBVF,Two year,No,21.45,705.45,No,B13514
4544-RXFMG,One year,Yes,43.45,345.5,No,B13515
0859-YGKFW,One year,No,20.05,345.9,No,B13516
1150-FTQGN,One year,No,94.15,5811.8,No,B13517
9223-UCPVT,Month-to-month,No,94.4,94.4,Yes,B13518
7196-LIWRH,Two year,No,19.55,124.45,No,B13519
5448-VWNAM,Month-to-month,Yes,75.9,1375.6,No,B13520
1177-XZBJL,One year,No,64.15,3491.55,No,B13521
3518-FSTWG,Two year,Yes,109.55,7920.7,No,B13522
9330-VOFSZ,Two year,Yes,110.8,6640.7,No,B13523
4351-QLCSU,Month-to-month,Yes,55.0,55,Yes,B13524
0939-EREMR,Month-to-month,No,53.45,718.1,No,B13525
9389-ACWBI,Month-to-month,No,69.95,320.4,No,B13526
5419-JPRRN,Month-to-month,Yes,101.45,101.45,Yes,B13527
3644-QXEHN,Month-to-month,No,97.0,1334.45,No,B13528
2911-IJORQ,One year,Yes,90.6,3358.65,No,B13529
5921-NGYRH,Month-to-month,Yes,73.55,4764,No,B13530
2100-BDNSN,Month-to-month,No,67.95,350.3,Yes,B13531
5998-DZLYR,Two year,Yes,94.35,5703,No,B13532
0488-GSLFR,Month-to-month,Yes,69.5,69.5,Yes,B13533
9318-NKNFC,Month-to-month,Yes,18.85,18.85,Yes,B13534
3985-HOYPM,One year,No,19.4,525.55,No,B13535
9728-FTTVZ,Month-to-month,Yes,69.2,69.2,Yes,B13536
9548-LERKT,Two year,No,19.75,483.15,No,B13537
6576-FBXOJ,One year,No,54.6,934.8,No,B13538
4310-KEDTB,Month-to-month,Yes,29.8,786.5,No,B13539
7254-IQWOZ,Month-to-month,Yes,69.65,69.65,Yes,B13540
2474-BRUCM,Month-to-month,No,101.85,4086.3,Yes,B13541
4062-HBMOS,Month-to-month,Yes,103.05,5364.8,No,B13542
0742-NXBGR,Month-to-month,Yes,82.3,82.3,Yes,B13543
2676-ISHSF,Month-to-month,No,20.3,20.3,No,B13544
9236-NDUCW,Two year,No,35.1,770.4,No,B13545
4753-PADAS,One year,Yes,105.7,6816.95,No,B13546
6103-QCKFX,Month-to-month,No,56.25,2419.55,No,B13547
7781-EWARA,One year,No,60.35,4138.7,No,B13548
6110-OHIHY,Month-to-month,No,79.25,267.6,Yes,B13549
7018-FPXHH,Two year,Yes,59.8,3457.45,No,B13550
5889-LFOLL,Month-to-month,Yes,84.6,1115.2,Yes,B13551
5708-EVONK,Month-to-month,Yes,93.4,5435.6,Yes,B13552
8708-XPXHZ,Month-to-month,Yes,94.2,4186.3,Yes,B13553
0616-ATFGB,Month-to-month,No,25.05,25.05,Yes,B13554
0572-ZJKLT,Two year,No,99.65,4630.2,No,B13555
5135-RDDQL,Two year,Yes,50.65,3221.25,No,B13556
1353-LJWEM,Month-to-month,Yes,60.9,688.5,No,B13557
1794-SWWKL,Month-to-month,Yes,59.65,867.1,No,B13558
6166-YIPFO,Two year,Yes,64.7,4746.05,No,B13559
7016-BPGEU,Month-to-month,Yes,25.1,712.85,Yes,B13560
6876-ADESB,Month-to-month,No,48.95,48.95,Yes,B13561
9332-GYWLO,Month-to-month,No,54.85,355.1,No,B13562
1963-SVUCV,Month-to-month,No,45.3,45.3,Yes,B13563
4184-VODJZ,One year,Yes,91.35,5764.7,No,B13564
0220-EBGCE,Month-to-month,Yes,85.85,167.3,Yes,B13565
1092-WPIVQ,Two year,No,25.1,428.45,No,B13566
7233-IOQNP,Month-to-month,No,34.0,1505.35,No,B13567
2834-JKOOW,One year,No,45.9,693.45,No,B13568
2754-VDLTR,Month-to-month,No,95.2,930.4,Yes,B13569
2400-FEQME,Two year,No,20.5,1177.95,No,B13570
3190-XFANI,One year,Yes,100.6,5069.65,Yes,B13571
7551-DACSP,Month-to-month,Yes,55.3,324.25,Yes,B13572
4957-SREEC,Two year,No,20.35,1458.1,No,B13573
7235-NXZCP,Month-to-month,Yes,74.85,156.4,Yes,B13574
0230-UBYPQ,One year,No,36.1,2298.9,No,B13575
4923-ADWXJ,Month-to-month,Yes,65.8,1679.65,No,B13576
1763-KUAAW,One year,No,20.35,369.6,No,B13577
1104-TNLZA,Month-to-month,Yes,105.8,2998,No,B13578
5195-KPUNQ,One year,Yes,96.75,5206.55,No,B13579
0520-FDVVT,One year,Yes,102.35,3626.1,Yes,B13580
3439-GVUSX,Month-to-month,No,24.4,24.4,No,B13581
1444-VVSGW,One year,No,115.65,7968.85,Yes,B13582
5712-PTIWW,Month-to-month,Yes,79.85,152.45,Yes,B13583
5949-HGVJL,Month-to-month,Yes,73.05,1959.5,No,B13584
5203-XEHAX,One year,No,64.35,2053.05,No,B13585
1635-HDGFT,Two year,No,20.5,398.55,No,B13586
3315-TOTBP,Month-to-month,Yes,76.0,1130.85,Yes,B13587
8050-XGRVL,One year,No,54.75,3425.35,No,B13588
6661-HBGWL,Month-to-month,Yes,104.75,4323.45,Yes,B13589
1518-VOWAV,Month-to-month,Yes,74.65,703.55,Yes,B13590
9828-QHFBK,Month-to-month,Yes,51.15,1275.7,No,B13591
3908-MKIMJ,Two year,Yes,41.95,2965.75,No,B13592
5012-YSPJJ,Month-to-month,No,54.35,1647,No,B13593
5909-ECHUI,Month-to-month,Yes,56.25,56.25,Yes,B13594
1309-BXVOQ,Month-to-month,Yes,106.1,2249.95,Yes,B13595
6728-VOIFY,One year,Yes,96.0,6109.75,No,B13596
9317-WZPGV,Month-to-month,Yes,79.75,159.4,Yes,B13597
4891-NLUBA,Two year,Yes,61.45,3751.15,No,B13598
2856-HYAPG,Month-to-month,No,68.65,68.65,Yes,B13599
8969-PRHFK,One year,No,19.65,411.25,No,B13600
0661-KQHNK,One year,No,19.0,105.5,No,B13601
8709-KRDVL,Month-to-month,Yes,100.0,3320.6,No,B13602
4488-PSYCG,Month-to-month,No,20.25,327.45,Yes,B13603
